word lemma
فقالوا قال
ابنوا ؤَبِّن
عليهم عَلَى
بنيانا بَنَى
ربهم رَبّ
اعلم عَلِم
بهم بِ
قال قال
الذين الَّذِي
غلبوا غَلَب
علي عَلَى
امرهم أَمْر
لنتخذن لنتخذن
عليهم عَلَى
مسجدا مَسْجِد
سيقولون قال
ثلاثة ثَلاث
رابعهم رابِع
كلبهم كَلْب
ويقولون قال
خمسة خَمْس
سادسهم سادِس
كلبهم كَلْب
رجما رَجَم
بالغيب غائِب
ويقولون قال
سبعة سَبْع
وثامنهم ثامِن
كلبهم كَلْب
قل قال
ربي رَبّ
اعلم عَلِم
بعدتهم عِدَّة
ما ما
يعلمهم عَلِم
الا إِلّا
قليل قَلِيل
فلا لا
تمار تَمارّ
فيهم فِي
الا إِلّا
مراء مِرْآَة
ظاهرا ظاهِر
ولا لا
تستفت ٱِسْتَفْتَى
فيهم فِي
منهم مِن
احدا أَحَد
ولا لا
تقولن تقولن
لشيء شَيْء
اني أَنَّ
فاعل فاعِل
ذلك ذٰلِكَ
غدا غَد
الا إِلّا
ان أَنَّ
يشاء شاء
الله اللَّه
واذكر ذَكَر
ربك رَبّ
اذا إِذا
نسيت نَسِي
وقل قال
عسي عَسَى
ان أَنَّ
يهدين أَهْدَى
ربي رَبّ
لاقرب أَقْرَب
من مِن
هذا هٰذا
رشدا رَشَد
ولبثوا لَبِث
في فِي
كهفهم كَهْف
ثلاث ثَلاث
مائة مِئَة
سنين سَنَة
وازدادوا ٱِزْداد
تسعا وَسِع
قل قال
الله اللَّه
اعلم عَلِم
بما ما
لبثوا لَبِث
له لِ
غيب غائِب
السماوات سَماء
والارض أَرْض
ابصر أَبْصَر
به بِ
واسمع سَمِع
ما ما
لهم لِ
من مِن
دونه دُون
من مِن
ولي وَلِيّ
ولا لا
يشرك أَشار
في فِي
حكمه حُكْم
احدا أَحَد
واتل تَلا
ما ما
اوحي أَوْحَى
اليك إِلَى
من مِن
كتاب كِتاب
ربك رَبّ
لا لا
مبدل مبدل
لكلماته كَلِمَة
ولن لَن
تجد وَجَد
من مِن
دونه دُون
ملتحدا ملتحدا
واصبر أَصْبَر
نفسك نَفْس
مع مَع
الذين الَّذِي
يدعون ٱِدَّعَى
ربهم رَبّ
بالغداة غَداة
والعشي عَشَى
يريدون أَراد
وجهه وَجْه
ولا لا
تعد عاد
عيناك عَيْن
عنهم عَن
تريد أَراد
زينة زَيَّن
الحياة حَياة
الدنيا دُنْيا
ولا لا
تطع أَطاع
من مِن
اغفلنا أَغْفَل
قلبه قَلْب
عن عَن
ذكرنا ذَكَّر
واتبع تَبِع
هواه هَوَى
وكان كان
امره أَمْر
فرطا فَرَّط
وقل قال
الحق حَقّ
من مِن
ربكم رَبّ
فمن مِن
شاء شاء
فليؤمن أَمَّن
ومن مِن
شاء شاء
فليكفر كَفَّر
انا أَنا
اعتدنا ٱِعْتاد
للظالمين ظالِم
نارا نار
احاط أَحاط
بهم بِ
سرادقها سُرادِق
وان أَنَّ
يستغيثوا ٱِسْتَغاث
يغاثوا أَغاث
بماء ماء
كالمهل مَهْل
يشوي شَوَى
الوجوه وَجْه
بئس بَئِس
الشراب شَراب
وساءت ساء
مرتفقا مُرْتَفَق
ان أَنَّ
الذين الَّذِي
امنوا أَمَّن
وعملوا عَمِل
الصالحات صالِح
انا أَنا
لا لا
نضيع ضاع
اجر جَرَى
من مِن
احسن أَحْسَن
عملا عَمَل
اولئك أُولائِكَ
لهم لِ
جنات جَنَّة
عدن عَدْن
تجري جَرَى
من مِن
تحتهم تَحْتَ
الانهار نَهْر
يحلون حَلّ
فيها فِي
من مِن
اساور ساوَر
من مِن
ذهب ذَهَب
ويلبسون لَبِس
ثيابا ثَوْب
خضرا خُضْرَة
من مِن
سندس دَسّ
واستبرق إِسْتَبْرَق
متكئين مُتَّكَأ
فيها فِي
علي عَلَى
الارائك أَرِيكَة
نعم نَعَم
الثواب ثَواب
وحسنت حَسَّن
مرتفقا مُرْتَفَق
واضرب ضَرَب
لهم لِ
مثلا مَثَل
رجلين رِجْل
جعلنا جَعَل
لاحدهما أَحَد
جنتين جَنَّة
من مِن
اعناب عِنَب
وحففناهما حَفّ
بنخل نَخْل
وجعلنا جَعَل
بينهما بَيِّن
زرعا زَرْع
كلتا كَلَت
الجنتين جَنَّة
اتت أَتَى
اكلها أَكَل
ولم لَم
تظلم تَظَلَّم
منه مِن
شيئا شَيْء
وفجرنا فَجْر
خلالهما خِلالَ
نهرا نَهْر
وكان كان
له لِ
ثمر ثَمَر
فقال قال
لصاحبه صاحِب
وهو هُوَ
يحاوره حاوَر
انا أَنا
اكثر أَكْثَر
منك مِن
مالا مال
واعز عَزا
نفرا نَفَر
ودخل دَخَل
جنته جَنَى
وهو هُوَ
ظالم ظالِم
لنفسه نَفْس
قال قال
ما ما
اظن ظَنّ
ان أَنَّ
تبيد أَباد
هذه هٰذا
ابدا أَبَد
وما ما
اظن ظَنّ
الساعة ساعَة
قائمة قائِم
ولئن إِنَّ
رددت رَدَّد
الي إِلَى
ربي رَبّ
لاجدن أَجاد
خيرا خَيْر
منها مِن
منقلبا مُنْقَلَب
قال قال
له لِ
صاحبه صاحِب
وهو هُوَ
يحاوره حاوَر
اكفرت أَكْفَر
بالذي بالذي
خلقك خَلْق
من مِن
تراب تُراب
ثم ثُمَّ
من مِن
نطفة نُطْفَة
ثم ثُمَّ
سواك سِوَى
رجلا رَجُل
لكنا لٰكِنَّ
هو هُوَ
الله اللَّه
ربي رَبّ
ولا لا
اشرك أَشْرَك
بربي رَبّ
احدا أَحَد
ولولا لَوْلا
اذ إِذ
دخلت دَخَل
جنتك جَنَى
قلت قال
ما ما
شاء شاء
الله اللَّه
لا لا
قوة قُوَّة
الا إِلّا
بالله اللَّه
ان أَنَّ
ترن رَنّ
انا أَنا
اقل أَقَلّ
منك مِن
مالا مال
وولدا وَلَد
فعسي عَسَى
ربي رَبّ
ان أَنَّ
يؤتين آتَى
خيرا خَيْر
من مِن
جنتك جَنَى
ويرسل أَرْسَل
عليها عَلَى
حسبانا حَسِب
من مِن
السماء سَماء
فتصبح أَصْبَح
صعيدا صَعِيد
زلقا زَلَق
او أَو
يصبح أَصْبَح
ماؤها ماء
غورا غَوْر
فلن لَن
تستطيع ٱِسْتَطاع
له لِ
طلبا طَلَب
واحيط أَحاط
بثمره ثَمَر
فاصبح أَصْبَح
يقلب قَلَب
كفيه كَفّ
علي عَلَى
ما ما
انفق أَنْفَق
فيها فِي
وهي هِيَ
خاوية خاوِي
علي عَلَى
عروشها عَرْش
ويقول قال
يا يا
ليتني لَيْتَ
لم لَم
اشرك أَشْرَك
بربي رَبّ
احدا أَحَد
ولم لَم
تكن كان
له لِ
فئة فِئَة
ينصرونه نَصَر
من مِن
دون دُون
الله اللَّه
وما ما
كان كان
منتصرا مُنْتَصِر
هنالك هُناكَ
الولاية وِلايَة
لله اللَّه
الحق حَقّ
هو هُوَ
خير خَيْر
ثوابا ثَواب
وخير خَيْر
عقبا عُقْب
واضرب ضَرَب
لهم لِ
مثل مِثْل
الحياة حَياة
الدنيا دُنْيا
كماء ماء
انزلناه أَنْزَل
من مِن
السماء سَماء
فاختلط ٱِخْتَلَط
به بِ
نبات نَبات
الارض أَرْض
فاصبح أَصْبَح
هشيما هَشِيم
تذروه وَذِر
الرياح رِيح
وكان كان
الله اللَّه
علي عَلَى
كل كُلّ
شيء شَيْء
مقتدرا مُقْتَدِر
المال مال
والبنون بَنُون
زينة زَيَّن
الحياة حَياة
الدنيا دُنْيا
والباقيات باقِي
الصالحات صالِح
خير خَيْر
عند عِنْد
ربك رَبّ
ثوابا ثَواب
وخير خَيْر
املا أَمَل
ويوم يَوْم
نسير سار
الجبال جَبَل
وتري وَرَى
الارض أَرْض
بارزة بارِز
وحشرناهم حَشَر
فلم لَم
نغادر غادَر
منهم مِن
احدا أَحَد
وعرضوا عَرَض
علي عَلَى
ربك رَبّ
صفا صَفاً
لقد قَدْ
جئتمونا جاء
كما كَما
خلقناكم خَلَق
اول أَوَّل
مرة مَرَّة
بل بَل
زعمتم زَعَم
الن آلان
نجعل جَعَل
لكم لِ
موعدا مَوْعِد
ووضع وَضْع
الكتاب كِتاب
فتري راوَنْد
المجرمين مُجْرِم
مشفقين مُشْفِق
مما مِن
فيه فِي
ويقولون قال
يا يا
ويلتنا وَيْلَة
مال مال
هذا هٰذا
الكتاب كِتاب
لا لا
يغادر غادَر
صغيرة صَغِير
ولا لا
كبيرة كَبِير
الا إِلّا
احصاها أَحْصَى
ووجدوا وَجَد
ما ما
عملوا عَمِل
حاضرا حاضِر
ولا لا
يظلم ٱِظَّلَم
ربك رَبّ
احدا أَحَد
واذ إِذ
قلنا قال
للملائكة مَلْأَك
اسجدوا اسجدوا
لادم أَدْمَى
فسجدوا سَجَد
الا إِلّا
ابليس إِبْلِيس
كان كان
من مِن
الجن لَجِن
ففسق فَسَق
عن عَن
امر أَمْر
ربه رَبّ
افتتخذونه افتتخذونه
وذريته ذَرِّيّ
اولياء وَلِيّ
من مِن
دوني دُون
وهم هُم
لكم لِ
عدو عَدُوّ
بئس بَئِس
للظالمين ظالِم
بدلا بَدَل
ما ما
اشهدتهم أَشْهَد
خلق خَلْق
السماوات سَماء
والارض أَرْض
ولا لا
خلق خَلْق
انفسهم نَفْس
وما ما
كنت كان
متخذ مُتَّخَذ
المضلين مُضِلّ
عضدا عَضُد
ويوم يَوْم
يقول قال
نادوا نادَى
شركائي شَرِيك
الذين الَّذِي
زعمتم زَعَم
فدعوهم دَعا
فلم لَم
يستجيبوا ٱِسْتَجاب
لهم لِ
وجعلنا جَعَل
بينهم بَيِّن
موبقا مَوْبِق
وراي راوَنْد
المجرمون مُجْرِم
النار نار
فظنوا ظَنّ
انهم أَنَّ
مواقعوها مواقعوها
ولم لَم
يجدوا وَجَد
عنها عَن
مصرفا مَصْرِف
ولقد قَدْ
صرفنا صَرْف
في فِي
هذا هٰذا
القران قُرْآن
للناس ناس
من مِن
كل كُلّ
مثل مِثْل
وكان كان
الانسان إِنْسان
اكثر أَكْثَر
شيء شَيْء
جدلا جَدَل
وما ما
منع مَنْع
الناس ناس
ان أَنَّ
يؤمنوا أَمَّن
اذ إِذ
جاءهم جاء
الهدي هَدْي
ويستغفروا ٱِسْتَغْفَر
ربهم رَبّ
الا إِلّا
ان أَنَّ
تاتيهم أَتَى
سنة سَنَة
الاولين أَوَّل
او أَو
ياتيهم أَتَى
العذاب عَذاب
قبلا قِبَل
وما ما
نرسل أَرْسَل
المرسلين مُرْسِل
الا إِلّا
مبشرين مُبَشِّر
ومنذرين مُنْذِر
ويجادل جادَل
الذين الَّذِي
كفروا كَفَّر
بالباطل باطِل
ليدحضوا دَحَض
به بِ
الحق حَقّ
واتخذوا ٱِتَّخَذ
اياتي آيَة
وما ما
انذروا أَنْذَر
هزوا هَزّ
ومن مِن
اظلم ٱِظَّلَم
ممن مِن
ذكر ذَكَر
بايات آيَة
ربه رَبّ
فاعرض عَرَض
عنها عَن
ونسي نَسِي
ما ما
قدمت قَدَّم
يداه يَد
انا أَنا
جعلنا جَعَل
علي عَلَى
قلوبهم قَلْب
اكنة كان
ان أَنَّ
يفقهوه فَقِه
وفي فِي
اذانهم أُذُن
وقرا قَرَأ
وان أَنَّ
تدعهم دَعا
الي إِلَى
الهدي هَدْي
فلن لَن
يهتدوا ٱِهْتَدَى
اذا إِذا
ابدا أَبَد
وربك رَبّ
الغفور غَفُور
ذو ذُو
الرحمة رَحْمَة
لو لَو
يؤاخذهم آخَذ
بما ما
كسبوا كَسَب
لعجل عَجَّل
لهم لِ
العذاب عَذاب
بل بَل
لهم لِ
موعد مَوْعِد
لن لَن
يجدوا وَجَد
من مِن
دونه دُون
موئلا مَوْئِل
وتلك ذٰلِكَ
القري قَرْيَة
اهلكناهم أَهْلَك
لما ما
ظلموا ظَلَم
وجعلنا جَعَل
لمهلكهم مُهْلِك
موعدا مَوْعِد
واذ إِذ
قال قال
موسي مُوسَى
لفتاه لَفَت
لا لا
ابرح بَرِح
حتي حَتَّى
ابلغ أَبْلَغ
مجمع مَجْمَع
